arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
38,4.073000,262144,384888.237496
38,4.639000,32768,156523.134820
38,5.649000,4096,143678.492983
38,7.918000,512,53751.660049
38,16.772000,64,35004.447017
38,30.000000,6,36266.439334
38,30.000000,9,32408.677758
38,30.000000,12,32743.193552
