arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
38,4.073000,262144,161348.675634
38,4.639000,32768,193715.077500
38,5.649000,4096,51971.257239
38,7.918000,512,20480.736290
38,16.772000,64,18704.537043
38,30.000000,6,21212.108311
38,30.000000,9,18223.453762
38,30.000000,12,17093.794810
