arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
32,4.073000,262144,320733.365477
32,4.639000,32768,355644.966424
32,5.649000,4096,308079.615973
32,7.918000,512,215901.640156
32,16.772000,64,382194.681775
32,30.000000,6,308607.506125
32,30.000000,9,437283.094220
32,30.000000,12,407907.811853
