frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
16384,631924.131271,631924.131271,631924.131271,631924.131271,631924.131271,631924.131271
4,218509.780717,218509.780717,218509.780717,218509.780717,218509.780717,218509.780717
4096,881098.831851,881098.831851,881098.831851,881098.831851,881098.831851,881098.831851
2048,874589.793707,874589.793707,874589.793707,874589.793707,874589.793707,874589.793707
8192,592231.083666,592231.083666,592231.083666,592231.083666,592231.083666,592231.083666
32,633991.566129,633991.566129,633991.566129,633991.566129,633991.566129,633991.566129
8,441483.324273,441483.324273,441483.324273,441483.324273,441483.324273,441483.324273
1024,864933.114978,864933.114978,864933.114978,864933.114978,864933.114978,864933.114978
512,1183384.543829,1183384.543829,1183384.543829,1183384.543829,1183384.543829,1183384.543829
2,353197.575913,353197.575913,353197.575913,353197.575913,353197.575913,353197.575913
128,1213784.031562,1213784.031562,1213784.031562,1213784.031562,1213784.031562,1213784.031562
256,1288597.383603,1288597.383603,1288597.383603,1288597.383603,1288597.383603,1288597.383603
64,938930.543650,938930.543650,938930.543650,938930.543650,938930.543650,938930.543650
16,707169.805340,707169.805340,707169.805340,707169.805340,707169.805340,707169.805340
65536,1248004.892324,1248004.892324,1248004.892324,1248004.892324,1248004.892324,1248004.892324
32768,1930388.252832,1930388.252832,1930388.252832,1930388.252832,1930388.252832,1930388.252832
