frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
64,903828.644742,903828.644742,903828.644742,903828.644742,903828.644742,903828.644742
4,539273.315947,539273.315947,539273.315947,539273.315947,539273.315947,539273.315947
16,683501.473819,683501.473819,683501.473819,683501.473819,683501.473819,683501.473819
2,372136.524849,372136.524849,372136.524849,372136.524849,372136.524849,372136.524849
32,668555.694400,668555.694400,668555.694400,668555.694400,668555.694400,668555.694400
512,1034136.794974,1034136.794974,1034136.794974,1034136.794974,1034136.794974,1034136.794974
4096,1278622.862045,1278622.862045,1278622.862045,1278622.862045,1278622.862045,1278622.862045
128,811437.889135,811437.889135,811437.889135,811437.889135,811437.889135,811437.889135
2048,1456303.985467,1456303.985467,1456303.985467,1456303.985467,1456303.985467,1456303.985467
32768,1351678.313264,1351678.313264,1351678.313264,1351678.313264,1351678.313264,1351678.313264
8192,1645601.987282,1645601.987282,1645601.987282,1645601.987282,1645601.987282,1645601.987282
8,1167759.257765,1167759.257765,1167759.257765,1167759.257765,1167759.257765,1167759.257765
256,1495906.982396,1495906.982396,1495906.982396,1495906.982396,1495906.982396,1495906.982396
65536,1946857.593893,1946857.593893,1946857.593893,1946857.593893,1946857.593893,1946857.593893
1024,1051567.220992,1051567.220992,1051567.220992,1051567.220992,1051567.220992,1051567.220992
16384,2032012.359840,2032012.359840,2032012.359840,2032012.359840,2032012.359840,2032012.359840
