frequency,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
8,249387.506586,249387.506586,249387.506586,249387.506586,249387.506586,249387.506586,4215.000000,4215.000000,4215.000000,4215.000000,4215.000000,4215.000000
16,801446.321051,801446.321051,801446.321051,801446.321051,801446.321051,801446.321051,15807.000000,15807.000000,15807.000000,15807.000000,15807.000000,15807.000000
4,715973.820222,715973.820222,715973.820222,715973.820222,715973.820222,715973.820222,12486.000000,12486.000000,12486.000000,12486.000000,12486.000000,12486.000000
16384,1664523.876761,1664523.876761,1664523.876761,1664523.876761,1664523.876761,1664523.876761,34575.000000,34575.000000,34575.000000,34575.000000,34575.000000,34575.000000
8192,1520880.450319,1520880.450319,1520880.450319,1520880.450319,1520880.450319,1520880.450319,26490.000000,26490.000000,26490.000000,26490.000000,26490.000000,26490.000000
4096,1369450.727257,1369450.727257,1369450.727257,1369450.727257,1369450.727257,1369450.727257,17924.000000,17924.000000,17924.000000,17924.000000,17924.000000,17924.000000
1024,986956.406467,986956.406467,986956.406467,986956.406467,986956.406467,986956.406467,18360.000000,18360.000000,18360.000000,18360.000000,18360.000000,18360.000000
64,1082188.844651,1082188.844651,1082188.844651,1082188.844651,1082188.844651,1082188.844651,18634.000000,18634.000000,18634.000000,18634.000000,18634.000000,18634.000000
512,960055.890811,960055.890811,960055.890811,960055.890811,960055.890811,960055.890811,15352.000000,15352.000000,15352.000000,15352.000000,15352.000000,15352.000000
32768,1640617.411423,1640617.411423,1640617.411423,1640617.411423,1640617.411423,1640617.411423,23618.000000,23618.000000,23618.000000,23618.000000,23618.000000,23618.000000
256,1366763.694400,1366763.694400,1366763.694400,1366763.694400,1366763.694400,1366763.694400,25190.000000,25190.000000,25190.000000,25190.000000,25190.000000,25190.000000
128,1210649.169386,1210649.169386,1210649.169386,1210649.169386,1210649.169386,1210649.169386,21170.000000,21170.000000,21170.000000,21170.000000,21170.000000,21170.000000
2,291249.183678,291249.183678,291249.183678,291249.183678,291249.183678,291249.183678,6719.000000,6719.000000,6719.000000,6719.000000,6719.000000,6719.000000
65536,2157739.454354,2157739.454354,2157739.454354,2157739.454354,2157739.454354,2157739.454354,37909.000000,37909.000000,37909.000000,37909.000000,37909.000000,37909.000000
2048,810957.757788,810957.757788,810957.757788,810957.757788,810957.757788,810957.757788,18354.000000,18354.000000,18354.000000,18354.000000,18354.000000,18354.000000
32,461424.502171,461424.502171,461424.502171,461424.502171,461424.502171,461424.502171,9728.000000,9728.000000,9728.000000,9728.000000,9728.000000,9728.000000
