frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
4,452777.089254,452777.089254,452777.089254,452777.089254,452777.089254,452777.089254
8,250172.202597,250172.202597,250172.202597,250172.202597,250172.202597,250172.202597
2,298254.119395,298254.119395,298254.119395,298254.119395,298254.119395,298254.119395
16,538359.759975,538359.759975,538359.759975,538359.759975,538359.759975,538359.759975
32,530365.174829,530365.174829,530365.174829,530365.174829,530365.174829,530365.174829
32768,1021222.080554,1021222.080554,1021222.080554,1021222.080554,1021222.080554,1021222.080554
2048,1271514.468901,1271514.468901,1271514.468901,1271514.468901,1271514.468901,1271514.468901
128,785187.742736,785187.742736,785187.742736,785187.742736,785187.742736,785187.742736
512,1183610.686410,1183610.686410,1183610.686410,1183610.686410,1183610.686410,1183610.686410
8192,587991.289973,587991.289973,587991.289973,587991.289973,587991.289973,587991.289973
1024,1001197.990950,1001197.990950,1001197.990950,1001197.990950,1001197.990950,1001197.990950
64,793951.155989,793951.155989,793951.155989,793951.155989,793951.155989,793951.155989
256,1250370.112491,1250370.112491,1250370.112491,1250370.112491,1250370.112491,1250370.112491
4096,1006944.610272,1006944.610272,1006944.610272,1006944.610272,1006944.610272,1006944.610272
16384,1144363.890111,1144363.890111,1144363.890111,1144363.890111,1144363.890111,1144363.890111
65536,3677645.366498,3677645.366498,3677645.366498,3677645.366498,3677645.366498,3677645.366498
