frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
4,286118.942049,286118.942049,286118.942049,286118.942049,286118.942049,286118.942049
32,744040.666850,744040.666850,744040.666850,744040.666850,744040.666850,744040.666850
2,182167.373964,182167.373964,182167.373964,182167.373964,182167.373964,182167.373964
8,380834.513255,380834.513255,380834.513255,380834.513255,380834.513255,380834.513255
64,894536.027667,894536.027667,894536.027667,894536.027667,894536.027667,894536.027667
16,588752.932462,588752.932462,588752.932462,588752.932462,588752.932462,588752.932462
8192,463804.155158,463804.155158,463804.155158,463804.155158,463804.155158,463804.155158
128,979002.313911,979002.313911,979002.313911,979002.313911,979002.313911,979002.313911
256,990815.761722,990815.761722,990815.761722,990815.761722,990815.761722,990815.761722
4096,1227777.928347,1227777.928347,1227777.928347,1227777.928347,1227777.928347,1227777.928347
1024,983363.732485,983363.732485,983363.732485,983363.732485,983363.732485,983363.732485
2048,1053998.369819,1053998.369819,1053998.369819,1053998.369819,1053998.369819,1053998.369819
512,987754.235759,987754.235759,987754.235759,987754.235759,987754.235759,987754.235759
32768,3145739.453964,3145739.453964,3145739.453964,3145739.453964,3145739.453964,3145739.453964
16384,1524527.056077,1524527.056077,1524527.056077,1524527.056077,1524527.056077,1524527.056077
65536,4042996.627058,4042996.627058,4042996.627058,4042996.627058,4042996.627058,4042996.627058
