frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
64,463437.918794,463437.918794,463437.918794,463437.918794,463437.918794,463437.918794
2,488446.240921,488446.240921,488446.240921,488446.240921,488446.240921,488446.240921
16,677088.407626,677088.407626,677088.407626,677088.407626,677088.407626,677088.407626
4096,668211.270398,668211.270398,668211.270398,668211.270398,668211.270398,668211.270398
65536,1094825.778301,1094825.778301,1094825.778301,1094825.778301,1094825.778301,1094825.778301
8,272613.405342,272613.405342,272613.405342,272613.405342,272613.405342,272613.405342
32,722581.398761,722581.398761,722581.398761,722581.398761,722581.398761,722581.398761
8192,1399893.178011,1399893.178011,1399893.178011,1399893.178011,1399893.178011,1399893.178011
1024,1134243.146206,1134243.146206,1134243.146206,1134243.146206,1134243.146206,1134243.146206
256,1181583.512598,1181583.512598,1181583.512598,1181583.512598,1181583.512598,1181583.512598
4,711310.823544,711310.823544,711310.823544,711310.823544,711310.823544,711310.823544
32768,1549421.772823,1549421.772823,1549421.772823,1549421.772823,1549421.772823,1549421.772823
512,927997.790820,927997.790820,927997.790820,927997.790820,927997.790820,927997.790820
128,1219085.690415,1219085.690415,1219085.690415,1219085.690415,1219085.690415,1219085.690415
2048,1149679.994304,1149679.994304,1149679.994304,1149679.994304,1149679.994304,1149679.994304
16384,2293910.962200,2293910.962200,2293910.962200,2293910.962200,2293910.962200,2293910.962200
