frequency,RFDynamic_njobs50_mode0_L2_norm_flow_time,RFDynamic_njobs50_mode1_L2_norm_flow_time,RFDynamic_njobs50_mode2_L2_norm_flow_time,RFDynamic_njobs50_mode4_L2_norm_flow_time,RFDynamic_njobs50_mode8_L2_norm_flow_time,RFDynamic_njobs50_mode16_L2_norm_flow_time,RFDynamic_njobs50_mode0_maximum_flow_time,RFDynamic_njobs50_mode1_maximum_flow_time,RFDynamic_njobs50_mode2_maximum_flow_time,RFDynamic_njobs50_mode4_maximum_flow_time,RFDynamic_njobs50_mode8_maximum_flow_time,RFDynamic_njobs50_mode16_maximum_flow_time
32,638802.107761,638802.107761,638802.107761,638802.107761,638802.107761,638802.107761,10360.000000,10360.000000,10360.000000,10360.000000,10360.000000,10360.000000
256,898000.941549,898000.941549,898000.941549,898000.941549,898000.941549,898000.941549,17090.000000,17090.000000,17090.000000,17090.000000,17090.000000,17090.000000
4,436427.535054,436427.535054,436427.535054,436427.535054,436427.535054,436427.535054,7641.000000,7641.000000,7641.000000,7641.000000,7641.000000,7641.000000
8,563309.620385,563309.620385,563309.620385,563309.620385,563309.620385,563309.620385,10311.000000,10311.000000,10311.000000,10311.000000,10311.000000,10311.000000
512,667859.075624,667859.075624,667859.075624,667859.075624,667859.075624,667859.075624,11371.000000,11371.000000,11371.000000,11371.000000,11371.000000,11371.000000
64,916488.618938,916488.618938,916488.618938,916488.618938,916488.618938,916488.618938,16085.000000,16085.000000,16085.000000,16085.000000,16085.000000,16085.000000
128,950514.358870,950514.358870,950514.358870,950514.358870,950514.358870,950514.358870,13498.000000,13498.000000,13498.000000,13498.000000,13498.000000,13498.000000
4096,1319984.211138,1319984.211138,1319984.211138,1319984.211138,1319984.211138,1319984.211138,19887.000000,19887.000000,19887.000000,19887.000000,19887.000000,19887.000000
2048,1247016.531976,1247016.531976,1247016.531976,1247016.531976,1247016.531976,1247016.531976,17237.000000,17237.000000,17237.000000,17237.000000,17237.000000,17237.000000
16,617384.856765,617384.856765,617384.856765,617384.856765,617384.856765,617384.856765,9933.000000,9933.000000,9933.000000,9933.000000,9933.000000,9933.000000
65536,1031277.968787,1031277.968787,1031277.968787,1031277.968787,1031277.968787,1031277.968787,23320.000000,23320.000000,23320.000000,23320.000000,23320.000000,23320.000000
16384,1644774.632487,1644774.632487,1644774.632487,1644774.632487,1644774.632487,1644774.632487,26273.000000,26273.000000,26273.000000,26273.000000,26273.000000,26273.000000
1024,1506106.391348,1506106.391348,1506106.391348,1506106.391348,1506106.391348,1506106.391348,24592.000000,24592.000000,24592.000000,24592.000000,24592.000000,24592.000000
2,446907.170437,446907.170437,446907.170437,446907.170437,446907.170437,446907.170437,7368.000000,7368.000000,7368.000000,7368.000000,7368.000000,7368.000000
8192,1486416.865220,1486416.865220,1486416.865220,1486416.865220,1486416.865220,1486416.865220,30382.000000,30382.000000,30382.000000,30382.000000,30382.000000,30382.000000
32768,2583144.113614,2583144.113614,2583144.113614,2583144.113614,2583144.113614,2583144.113614,35390.000000,35390.000000,35390.000000,35390.000000,35390.000000,35390.000000
