frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
65536,1347782.234488,1347782.234488,1347782.234488,1347782.234488,1347782.234488,1347782.234488
2,445090.125309,445090.125309,445090.125309,445090.125309,445090.125309,445090.125309
16,586556.533896,586556.533896,586556.533896,586556.533896,586556.533896,586556.533896
32768,1070947.843254,1070947.843254,1070947.843254,1070947.843254,1070947.843254,1070947.843254
8,291987.145765,291987.145765,291987.145765,291987.145765,291987.145765,291987.145765
4096,1180645.731828,1180645.731828,1180645.731828,1180645.731828,1180645.731828,1180645.731828
32,873141.837239,873141.837239,873141.837239,873141.837239,873141.837239,873141.837239
256,885072.373411,885072.373411,885072.373411,885072.373411,885072.373411,885072.373411
128,727464.574318,727464.574318,727464.574318,727464.574318,727464.574318,727464.574318
2048,1206921.960282,1206921.960282,1206921.960282,1206921.960282,1206921.960282,1206921.960282
64,1046850.426318,1046850.426318,1046850.426318,1046850.426318,1046850.426318,1046850.426318
4,603771.216513,603771.216513,603771.216513,603771.216513,603771.216513,603771.216513
1024,941977.868561,941977.868561,941977.868561,941977.868561,941977.868561,941977.868561
512,1016756.829120,1016756.829120,1016756.829120,1016756.829120,1016756.829120,1016756.829120
8192,1503668.470084,1503668.470084,1503668.470084,1503668.470084,1503668.470084,1503668.470084
16384,2969934.825651,2969934.825651,2969934.825651,2969934.825651,2969934.825651,2969934.825651
