frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
2,282384.247480,282384.247480,282384.247480,282384.247480,282384.247480,282384.247480
4,377885.974446,377885.974446,377885.974446,377885.974446,377885.974446,377885.974446
32768,807759.533211,807759.533211,807759.533211,807759.533211,807759.533211,807759.533211
8,505577.122086,505577.122086,505577.122086,505577.122086,505577.122086,505577.122086
16,767176.625858,767176.625858,767176.625858,767176.625858,767176.625858,767176.625858
128,666662.526271,666662.526271,666662.526271,666662.526271,666662.526271,666662.526271
32,812261.362162,812261.362162,812261.362162,812261.362162,812261.362162,812261.362162
1024,1161769.072942,1161769.072942,1161769.072942,1161769.072942,1161769.072942,1161769.072942
16384,967437.998448,967437.998448,967437.998448,967437.998448,967437.998448,967437.998448
2048,1290083.447338,1290083.447338,1290083.447338,1290083.447338,1290083.447338,1290083.447338
256,1215848.696930,1215848.696930,1215848.696930,1215848.696930,1215848.696930,1215848.696930
64,1267685.168915,1267685.168915,1267685.168915,1267685.168915,1267685.168915,1267685.168915
512,1208426.523832,1208426.523832,1208426.523832,1208426.523832,1208426.523832,1208426.523832
4096,673125.359320,673125.359320,673125.359320,673125.359320,673125.359320,673125.359320
65536,2805188.870696,2805188.870696,2805188.870696,2805188.870696,2805188.870696,2805188.870696
8192,2001862.220005,2001862.220005,2001862.220005,2001862.220005,2001862.220005,2001862.220005
