frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
2,250020.794015,250020.794015,250020.794015,250020.794015,250020.794015,250020.794015
8,218137.518570,218137.518570,218137.518570,218137.518570,218137.518570,218137.518570
16,554813.051219,554813.051219,554813.051219,554813.051219,554813.051219,554813.051219
128,766624.900554,766624.900554,766624.900554,766624.900554,766624.900554,766624.900554
32,494169.411301,494169.411301,494169.411301,494169.411301,494169.411301,494169.411301
4096,1248494.904223,1248494.904223,1248494.904223,1248494.904223,1248494.904223,1248494.904223
256,1183426.319982,1183426.319982,1183426.319982,1183426.319982,1183426.319982,1183426.319982
8192,993713.406191,993713.406191,993713.406191,993713.406191,993713.406191,993713.406191
64,901008.069020,901008.069020,901008.069020,901008.069020,901008.069020,901008.069020
4,675113.535726,675113.535726,675113.535726,675113.535726,675113.535726,675113.535726
512,1276505.911743,1276505.911743,1276505.911743,1276505.911743,1276505.911743,1276505.911743
65536,1749937.056961,1749937.056961,1749937.056961,1749937.056961,1749937.056961,1749937.056961
1024,1229688.204335,1229688.204335,1229688.204335,1229688.204335,1229688.204335,1229688.204335
16384,2179062.102776,2179062.102776,2179062.102776,2179062.102776,2179062.102776,2179062.102776
2048,1391751.520382,1391751.520382,1391751.520382,1391751.520382,1391751.520382,1391751.520382
32768,3364491.694161,3364491.694161,3364491.694161,3364491.694161,3364491.694161,3364491.694161
