frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
2,427707.016943,427707.016943,427707.016943,427707.016943,427707.016943,427707.016943
8,430467.362052,430467.362052,430467.362052,430467.362052,430467.362052,430467.362052
16,863088.821554,863088.821554,863088.821554,863088.821554,863088.821554,863088.821554
32,1187142.965908,1187142.965908,1187142.965908,1187142.965908,1187142.965908,1187142.965908
64,1089814.117943,1089814.117943,1089814.117943,1089814.117943,1089814.117943,1089814.117943
1024,1280377.414001,1280377.414001,1280377.414001,1280377.414001,1280377.414001,1280377.414001
65536,3115704.783216,3115704.783216,3115704.783216,3115704.783216,3115704.783216,3115704.783216
128,524969.759986,524969.759986,524969.759986,524969.759986,524969.759986,524969.759986
32768,1690967.772168,1690967.772168,1690967.772168,1690967.772168,1690967.772168,1690967.772168
4096,1340644.812582,1340644.812582,1340644.812582,1340644.812582,1340644.812582,1340644.812582
512,1022896.871626,1022896.871626,1022896.871626,1022896.871626,1022896.871626,1022896.871626
4,886349.351894,886349.351894,886349.351894,886349.351894,886349.351894,886349.351894
2048,1118979.896579,1118979.896579,1118979.896579,1118979.896579,1118979.896579,1118979.896579
8192,1834075.831120,1834075.831120,1834075.831120,1834075.831120,1834075.831120,1834075.831120
256,1156948.543210,1156948.543210,1156948.543210,1156948.543210,1156948.543210,1156948.543210
16384,2395492.825952,2395492.825952,2395492.825952,2395492.825952,2395492.825952,2395492.825952
