frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
512,511626.100798,511626.100798,511626.100798,511626.100798,511626.100798,511626.100798
2,535470.081587,535470.081587,535470.081587,535470.081587,535470.081587,535470.081587
8,621582.699111,621582.699111,621582.699111,621582.699111,621582.699111,621582.699111
4,422704.866221,422704.866221,422704.866221,422704.866221,422704.866221,422704.866221
32,576684.004889,576684.004889,576684.004889,576684.004889,576684.004889,576684.004889
1024,576947.991873,576947.991873,576947.991873,576947.991873,576947.991873,576947.991873
256,1058166.593952,1058166.593952,1058166.593952,1058166.593952,1058166.593952,1058166.593952
16,748648.791977,748648.791977,748648.791977,748648.791977,748648.791977,748648.791977
8192,1228620.293162,1228620.293162,1228620.293162,1228620.293162,1228620.293162,1228620.293162
32768,651710.580311,651710.580311,651710.580311,651710.580311,651710.580311,651710.580311
2048,481814.095477,481814.095477,481814.095477,481814.095477,481814.095477,481814.095477
64,1049827.742780,1049827.742780,1049827.742780,1049827.742780,1049827.742780,1049827.742780
128,1032682.542727,1032682.542727,1032682.542727,1032682.542727,1032682.542727,1032682.542727
4096,1725101.398185,1725101.398185,1725101.398185,1725101.398185,1725101.398185,1725101.398185
16384,1258417.543331,1258417.543331,1258417.543331,1258417.543331,1258417.543331,1258417.543331
65536,2089445.738184,2089445.738184,2089445.738184,2089445.738184,2089445.738184,2089445.738184
