frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
65536,175064.503535,175064.503535,175064.503535,175064.503535,175064.503535,175064.503535
16384,690575.091928,690575.091928,690575.091928,690575.091928,690575.091928,690575.091928
4,663242.395533,663242.395533,663242.395533,663242.395533,663242.395533,663242.395533
512,962421.097891,962421.097891,962421.097891,962421.097891,962421.097891,962421.097891
32768,489232.831636,489232.831636,489232.831636,489232.831636,489232.831636,489232.831636
32,812533.690038,812533.690038,812533.690038,812533.690038,812533.690038,812533.690038
8192,1182314.245961,1182314.245961,1182314.245961,1182314.245961,1182314.245961,1182314.245961
16,552362.539855,552362.539855,552362.539855,552362.539855,552362.539855,552362.539855
256,641709.604754,641709.604754,641709.604754,641709.604754,641709.604754,641709.604754
1024,1080069.940639,1080069.940639,1080069.940639,1080069.940639,1080069.940639,1080069.940639
64,637743.382246,637743.382246,637743.382246,637743.382246,637743.382246,637743.382246
2,492460.244100,492460.244100,492460.244100,492460.244100,492460.244100,492460.244100
128,862401.378393,862401.378393,862401.378393,862401.378393,862401.378393,862401.378393
8,676092.560826,676092.560826,676092.560826,676092.560826,676092.560826,676092.560826
4096,1597541.495848,1597541.495848,1597541.495848,1597541.495848,1597541.495848,1597541.495848
2048,1918241.148763,1918241.148763,1918241.148763,1918241.148763,1918241.148763,1918241.148763
