frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
128,701884.778484,701884.778484,701884.778484,701884.778484,701884.778484,701884.778484
4,738080.195749,738080.195749,738080.195749,738080.195749,738080.195749,738080.195749
4096,931736.119966,931736.119966,931736.119966,931736.119966,931736.119966,931736.119966
64,1088418.361272,1088418.361272,1088418.361272,1088418.361272,1088418.361272,1088418.361272
256,1343506.424643,1343506.424643,1343506.424643,1343506.424643,1343506.424643,1343506.424643
32,872840.937439,872840.937439,872840.937439,872840.937439,872840.937439,872840.937439
16384,995148.020453,995148.020453,995148.020453,995148.020453,995148.020453,995148.020453
8,606761.860148,606761.860148,606761.860148,606761.860148,606761.860148,606761.860148
16,1028439.147788,1028439.147788,1028439.147788,1028439.147788,1028439.147788,1028439.147788
2,573895.898203,573895.898203,573895.898203,573895.898203,573895.898203,573895.898203
1024,1593019.423402,1593019.423402,1593019.423402,1593019.423402,1593019.423402,1593019.423402
512,1590786.046743,1590786.046743,1590786.046743,1590786.046743,1590786.046743,1590786.046743
8192,1801150.616679,1801150.616679,1801150.616679,1801150.616679,1801150.616679,1801150.616679
2048,1964373.722144,1964373.722144,1964373.722144,1964373.722144,1964373.722144,1964373.722144
32768,1741536.861859,1741536.861859,1741536.861859,1741536.861859,1741536.861859,1741536.861859
65536,4855204.446106,4855204.446106,4855204.446106,4855204.446106,4855204.446106,4855204.446106
