frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
16,729726.660429,729726.660429,729726.660429,729726.660429,729726.660429,729726.660429
4,382003.383533,382003.383533,382003.383533,382003.383533,382003.383533,382003.383533
2,523562.252454,523562.252454,523562.252454,523562.252454,523562.252454,523562.252454
8,645835.487099,645835.487099,645835.487099,645835.487099,645835.487099,645835.487099
128,1009606.641490,1009606.641490,1009606.641490,1009606.641490,1009606.641490,1009606.641490
64,553384.983054,553384.983054,553384.983054,553384.983054,553384.983054,553384.983054
2048,607207.542606,607207.542606,607207.542606,607207.542606,607207.542606,607207.542606
4096,1041706.190188,1041706.190188,1041706.190188,1041706.190188,1041706.190188,1041706.190188
512,694537.880693,694537.880693,694537.880693,694537.880693,694537.880693,694537.880693
8192,1099707.253736,1099707.253736,1099707.253736,1099707.253736,1099707.253736,1099707.253736
32768,1253387.271127,1253387.271127,1253387.271127,1253387.271127,1253387.271127,1253387.271127
1024,1140983.967614,1140983.967614,1140983.967614,1140983.967614,1140983.967614,1140983.967614
32,751127.142730,751127.142730,751127.142730,751127.142730,751127.142730,751127.142730
256,1289571.705781,1289571.705781,1289571.705781,1289571.705781,1289571.705781,1289571.705781
16384,2420629.933433,2420629.933433,2420629.933433,2420629.933433,2420629.933433,2420629.933433
65536,1898991.091211,1898991.091211,1898991.091211,1898991.091211,1898991.091211,1898991.091211
