frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
16384,658783.210609,658783.210609,658783.210609,658783.210609,658783.210609,658783.210609
65536,946378.783436,946378.783436,946378.783436,946378.783436,946378.783436,946378.783436
8,701581.391157,701581.391157,701581.391157,701581.391157,701581.391157,701581.391157
2,527512.877962,527512.877962,527512.877962,527512.877962,527512.877962,527512.877962
128,1072430.107845,1072430.107845,1072430.107845,1072430.107845,1072430.107845,1072430.107845
64,1134684.109319,1134684.109319,1134684.109319,1134684.109319,1134684.109319,1134684.109319
16,689135.266355,689135.266355,689135.266355,689135.266355,689135.266355,689135.266355
8192,1225926.931300,1225926.931300,1225926.931300,1225926.931300,1225926.931300,1225926.931300
32768,1449974.948048,1449974.948048,1449974.948048,1449974.948048,1449974.948048,1449974.948048
1024,1104904.195869,1104904.195869,1104904.195869,1104904.195869,1104904.195869,1104904.195869
32,885668.191362,885668.191362,885668.191362,885668.191362,885668.191362,885668.191362
2048,1233532.898891,1233532.898891,1233532.898891,1233532.898891,1233532.898891,1233532.898891
4096,1443391.529495,1443391.529495,1443391.529495,1443391.529495,1443391.529495,1443391.529495
4,552984.614658,552984.614658,552984.614658,552984.614658,552984.614658,552984.614658
256,1458255.622457,1458255.622457,1458255.622457,1458255.622457,1458255.622457,1458255.622457
512,1103832.642359,1103832.642359,1103832.642359,1103832.642359,1103832.642359,1103832.642359
