frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
2,342948.810976,342948.810976,342948.810976,342948.810976,342948.810976,342948.810976
32768,175705.936214,175705.936214,175705.936214,175705.936214,175705.936214,175705.936214
8192,1446499.710755,1446499.710755,1446499.710755,1446499.710755,1446499.710755,1446499.710755
4,669552.324737,669552.324737,669552.324737,669552.324737,669552.324737,669552.324737
16,809415.998887,809415.998887,809415.998887,809415.998887,809415.998887,809415.998887
16384,1258921.812992,1258921.812992,1258921.812992,1258921.812992,1258921.812992,1258921.812992
8,853591.510462,853591.510462,853591.510462,853591.510462,853591.510462,853591.510462
512,1057808.689111,1057808.689111,1057808.689111,1057808.689111,1057808.689111,1057808.689111
2048,934100.645435,934100.645435,934100.645435,934100.645435,934100.645435,934100.645435
128,1014309.158760,1014309.158760,1014309.158760,1014309.158760,1014309.158760,1014309.158760
4096,1079286.600475,1079286.600475,1079286.600475,1079286.600475,1079286.600475,1079286.600475
32,1056368.871638,1056368.871638,1056368.871638,1056368.871638,1056368.871638,1056368.871638
256,1291175.441485,1291175.441485,1291175.441485,1291175.441485,1291175.441485,1291175.441485
1024,1512270.988040,1512270.988040,1512270.988040,1512270.988040,1512270.988040,1512270.988040
64,1080693.554148,1080693.554148,1080693.554148,1080693.554148,1080693.554148,1080693.554148
65536,3265902.893060,3265902.893060,3265902.893060,3265902.893060,3265902.893060,3265902.893060
