frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
16384,177364.451633,177364.451633,177364.451633,177364.451633,177364.451633,177364.451633
2,457921.682211,457921.682211,457921.682211,457921.682211,457921.682211,457921.682211
16,528525.606708,528525.606708,528525.606708,528525.606708,528525.606708,528525.606708
4,510664.154478,510664.154478,510664.154478,510664.154478,510664.154478,510664.154478
8,449978.595073,449978.595073,449978.595073,449978.595073,449978.595073,449978.595073
65536,1615957.187510,1615957.187510,1615957.187510,1615957.187510,1615957.187510,1615957.187510
4096,1026103.832607,1026103.832607,1026103.832607,1026103.832607,1026103.832607,1026103.832607
512,975194.188819,975194.188819,975194.188819,975194.188819,975194.188819,975194.188819
128,1132462.546165,1132462.546165,1132462.546165,1132462.546165,1132462.546165,1132462.546165
1024,676998.043008,676998.043008,676998.043008,676998.043008,676998.043008,676998.043008
64,849413.056392,849413.056392,849413.056392,849413.056392,849413.056392,849413.056392
256,1082113.941000,1082113.941000,1082113.941000,1082113.941000,1082113.941000,1082113.941000
2048,1282716.302010,1282716.302010,1282716.302010,1282716.302010,1282716.302010,1282716.302010
32,979742.446649,979742.446649,979742.446649,979742.446649,979742.446649,979742.446649
8192,1308196.066089,1308196.066089,1308196.066089,1308196.066089,1308196.066089,1308196.066089
32768,1002607.907919,1002607.907919,1002607.907919,1002607.907919,1002607.907919,1002607.907919
