frequency,RFDynamic_njobs100_mode0_L2_norm_flow_time,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode8_L2_norm_flow_time,RFDynamic_njobs100_mode16_L2_norm_flow_time,RFDynamic_njobs100_mode0_maximum_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode8_maximum_flow_time,RFDynamic_njobs100_mode16_maximum_flow_time
64,610142.695892,610142.695892,610142.695892,610142.695892,610142.695892,610142.695892,11030.000000,11030.000000,11030.000000,11030.000000,11030.000000,11030.000000
4,811930.078506,811930.078506,811930.078506,811930.078506,811930.078506,811930.078506,12229.000000,12229.000000,12229.000000,12229.000000,12229.000000,12229.000000
8,663596.014946,663596.014946,663596.014946,663596.014946,663596.014946,663596.014946,11806.000000,11806.000000,11806.000000,11806.000000,11806.000000,11806.000000
32768,901792.450995,901792.450995,901792.450995,901792.450995,901792.450995,901792.450995,21362.000000,21362.000000,21362.000000,21362.000000,21362.000000,21362.000000
16,646399.348955,646399.348955,646399.348955,646399.348955,646399.348955,646399.348955,9828.000000,9828.000000,9828.000000,9828.000000,9828.000000,9828.000000
1024,836551.192541,836551.192541,836551.192541,836551.192541,836551.192541,836551.192541,14915.000000,14915.000000,14915.000000,14915.000000,14915.000000,14915.000000
512,1009256.102483,1009256.102483,1009256.102483,1009256.102483,1009256.102483,1009256.102483,18796.000000,18796.000000,18796.000000,18796.000000,18796.000000,18796.000000
256,1054326.373467,1054326.373467,1054326.373467,1054326.373467,1054326.373467,1054326.373467,19297.000000,19297.000000,19297.000000,19297.000000,19297.000000,19297.000000
32,793054.567841,793054.567841,793054.567841,793054.567841,793054.567841,793054.567841,15193.000000,15193.000000,15193.000000,15193.000000,15193.000000,15193.000000
8192,1383489.355326,1383489.355326,1383489.355326,1383489.355326,1383489.355326,1383489.355326,25732.000000,25732.000000,25732.000000,25732.000000,25732.000000,25732.000000
16384,774468.298632,774468.298632,774468.298632,774468.298632,774468.298632,774468.298632,16794.000000,16794.000000,16794.000000,16794.000000,16794.000000,16794.000000
2048,979954.275634,979954.275634,979954.275634,979954.275634,979954.275634,979954.275634,16955.000000,16955.000000,16955.000000,16955.000000,16955.000000,16955.000000
2,390947.647288,390947.647288,390947.647288,390947.647288,390947.647288,390947.647288,6583.000000,6583.000000,6583.000000,6583.000000,6583.000000,6583.000000
128,934760.210420,934760.210420,934760.210420,934760.210420,934760.210420,934760.210420,17417.000000,17417.000000,17417.000000,17417.000000,17417.000000,17417.000000
4096,1236833.907358,1236833.907358,1236833.907358,1236833.907358,1236833.907358,1236833.907358,20047.000000,20047.000000,20047.000000,20047.000000,20047.000000,20047.000000
65536,4198418.599592,4198418.599592,4198418.599592,4198418.599592,4198418.599592,4198418.599592,65701.000000,65701.000000,65701.000000,65701.000000,65701.000000,65701.000000
