frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
65536,230173.738576,230173.738576,230173.738576,230173.738576,230173.738576,230173.738576
8,140309.345263,140309.345263,140309.345263,140309.345263,140309.345263,140309.345263
256,992913.668010,992913.668010,992913.668010,992913.668010,992913.668010,992913.668010
32,649908.266661,649908.266661,649908.266661,649908.266661,649908.266661,649908.266661
4,664710.153899,664710.153899,664710.153899,664710.153899,664710.153899,664710.153899
128,873512.590794,873512.590794,873512.590794,873512.590794,873512.590794,873512.590794
2,626458.445019,626458.445019,626458.445019,626458.445019,626458.445019,626458.445019
16,582091.506863,582091.506863,582091.506863,582091.506863,582091.506863,582091.506863
64,960472.623758,960472.623758,960472.623758,960472.623758,960472.623758,960472.623758
32768,1181274.151235,1181274.151235,1181274.151235,1181274.151235,1181274.151235,1181274.151235
8192,1160273.379886,1160273.379886,1160273.379886,1160273.379886,1160273.379886,1160273.379886
512,1467923.918821,1467923.918821,1467923.918821,1467923.918821,1467923.918821,1467923.918821
4096,950497.338300,950497.338300,950497.338300,950497.338300,950497.338300,950497.338300
1024,1357758.231678,1357758.231678,1357758.231678,1357758.231678,1357758.231678,1357758.231678
2048,1210809.532913,1210809.532913,1210809.532913,1210809.532913,1210809.532913,1210809.532913
16384,2712222.657927,2712222.657927,2712222.657927,2712222.657927,2712222.657927,2712222.657927
