frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
32768,519880.291575,519880.291575,519880.291575,519880.291575,519880.291575,519880.291575
2,357444.904012,357444.904012,357444.904012,357444.904012,357444.904012,357444.904012
32,790305.949837,790305.949837,790305.949837,790305.949837,790305.949837,790305.949837
8,521497.898607,521497.898607,521497.898607,521497.898607,521497.898607,521497.898607
4,327355.303443,327355.303443,327355.303443,327355.303443,327355.303443,327355.303443
256,1016327.903269,1016327.903269,1016327.903269,1016327.903269,1016327.903269,1016327.903269
65536,844812.181065,844812.181065,844812.181065,844812.181065,844812.181065,844812.181065
128,868710.032849,868710.032849,868710.032849,868710.032849,868710.032849,868710.032849
16,597056.067742,597056.067742,597056.067742,597056.067742,597056.067742,597056.067742
8192,672466.726079,672466.726079,672466.726079,672466.726079,672466.726079,672466.726079
2048,807252.228548,807252.228548,807252.228548,807252.228548,807252.228548,807252.228548
64,946888.076572,946888.076572,946888.076572,946888.076572,946888.076572,946888.076572
4096,1168486.477778,1168486.477778,1168486.477778,1168486.477778,1168486.477778,1168486.477778
16384,409608.467069,409608.467069,409608.467069,409608.467069,409608.467069,409608.467069
512,1216859.473864,1216859.473864,1216859.473864,1216859.473864,1216859.473864,1216859.473864
1024,1000466.239057,1000466.239057,1000466.239057,1000466.239057,1000466.239057,1000466.239057
