frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
4,329155.674713,329155.674713,329155.674713,329155.674713,329155.674713,329155.674713
2,228661.560690,228661.560690,228661.560690,228661.560690,228661.560690,228661.560690
8192,418554.909462,418554.909462,418554.909462,418554.909462,418554.909462,418554.909462
128,856760.752737,856760.752737,856760.752737,856760.752737,856760.752737,856760.752737
32,664389.472256,664389.472256,664389.472256,664389.472256,664389.472256,664389.472256
8,419071.044204,419071.044204,419071.044204,419071.044204,419071.044204,419071.044204
1024,970425.094348,970425.094348,970425.094348,970425.094348,970425.094348,970425.094348
16,749966.800927,749966.800927,749966.800927,749966.800927,749966.800927,749966.800927
4096,965521.418287,965521.418287,965521.418287,965521.418287,965521.418287,965521.418287
512,979973.859253,979973.859253,979973.859253,979973.859253,979973.859253,979973.859253
2048,1680461.893671,1680461.893671,1680461.893671,1680461.893671,1680461.893671,1680461.893671
256,1322760.266598,1322760.266598,1322760.266598,1322760.266598,1322760.266598,1322760.266598
64,1180911.826108,1180911.826108,1180911.826108,1180911.826108,1180911.826108,1180911.826108
16384,2018230.839514,2018230.839514,2018230.839514,2018230.839514,2018230.839514,2018230.839514
32768,1897227.538386,1897227.538386,1897227.538386,1897227.538386,1897227.538386,1897227.538386
65536,3773132.355862,3773132.355862,3773132.355862,3773132.355862,3773132.355862,3773132.355862
