frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
32768,752588.987201,752588.987201,752588.987201,752588.987201,752588.987201,752588.987201
128,584602.265017,584602.265017,584602.265017,584602.265017,584602.265017,584602.265017
4,741778.003252,741778.003252,741778.003252,741778.003252,741778.003252,741778.003252
2,343678.771688,343678.771688,343678.771688,343678.771688,343678.771688,343678.771688
65536,2073361.732081,2073361.732081,2073361.732081,2073361.732081,2073361.732081,2073361.732081
32,1018216.720444,1018216.720444,1018216.720444,1018216.720444,1018216.720444,1018216.720444
2048,1084597.417101,1084597.417101,1084597.417101,1084597.417101,1084597.417101,1084597.417101
512,1056495.876439,1056495.876439,1056495.876439,1056495.876439,1056495.876439,1056495.876439
16,1040097.646946,1040097.646946,1040097.646946,1040097.646946,1040097.646946,1040097.646946
8192,1720477.175348,1720477.175348,1720477.175348,1720477.175348,1720477.175348,1720477.175348
256,1208657.290421,1208657.290421,1208657.290421,1208657.290421,1208657.290421,1208657.290421
8,861580.907519,861580.907519,861580.907519,861580.907519,861580.907519,861580.907519
4096,1921937.108836,1921937.108836,1921937.108836,1921937.108836,1921937.108836,1921937.108836
64,1142775.563079,1142775.563079,1142775.563079,1142775.563079,1142775.563079,1142775.563079
16384,1527346.262770,1527346.262770,1527346.262770,1527346.262770,1527346.262770,1527346.262770
1024,1169277.844538,1169277.844538,1169277.844538,1169277.844538,1169277.844538,1169277.844538
