frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
2,451127.451629,451127.451629,451127.451629,451127.451629,451127.451629,451127.451629
256,788177.863546,788177.863546,788177.863546,788177.863546,788177.863546,788177.863546
8,350296.865092,350296.865092,350296.865092,350296.865092,350296.865092,350296.865092
64,863879.035152,863879.035152,863879.035152,863879.035152,863879.035152,863879.035152
128,936295.792654,936295.792654,936295.792654,936295.792654,936295.792654,936295.792654
32,1090361.555121,1090361.555121,1090361.555121,1090361.555121,1090361.555121,1090361.555121
16,520915.017647,520915.017647,520915.017647,520915.017647,520915.017647,520915.017647
32768,750622.757234,750622.757234,750622.757234,750622.757234,750622.757234,750622.757234
2048,1515709.153955,1515709.153955,1515709.153955,1515709.153955,1515709.153955,1515709.153955
8192,1363287.485477,1363287.485477,1363287.485477,1363287.485477,1363287.485477,1363287.485477
4096,1525119.606191,1525119.606191,1525119.606191,1525119.606191,1525119.606191,1525119.606191
4,535619.813112,535619.813112,535619.813112,535619.813112,535619.813112,535619.813112
65536,1119345.621196,1119345.621196,1119345.621196,1119345.621196,1119345.621196,1119345.621196
512,1304108.515208,1304108.515208,1304108.515208,1304108.515208,1304108.515208,1304108.515208
1024,1278405.694147,1278405.694147,1278405.694147,1278405.694147,1278405.694147,1278405.694147
16384,1934206.645846,1934206.645846,1934206.645846,1934206.645846,1934206.645846,1934206.645846
