frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,484749.316393,40023.000000,106.784830
4,931823.051962,41928.000000,390.041023
8,1002833.513426,43282.000000,59916.917686
16,909884.970386,44222.000000,26990.843058
32,970736.614314,43439.000000,27458.810735
64,977110.548240,44198.000000,49040.184788
128,1220323.780246,68604.000000,106237.042956
256,1303599.553844,97221.000000,109840.146163
512,1222292.017052,83623.000000,175817.672627
1024,1335949.091436,106170.000000,90635.448209
2048,1138466.666926,50257.000000,256512.755962
4096,1450754.012178,106629.000000,533871.167789
8192,698223.360073,41872.000000,162831.689618
16384,1541252.232966,90084.000000,377638.537562
32768,2457699.173858,204187.000000,2091678.971616
65536,2658696.780603,179045.000000,2241139.363593
