frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,831605.451440,36287.000000,226.453086
4,718136.442977,38155.000000,149.642908
8,668998.429707,36768.000000,1057.954630
16,903172.148823,38153.000000,34277.217361
32,790186.885306,35821.000000,40255.559417
64,1524058.695598,144794.000000,59692.808277
128,1095506.380122,38500.000000,36522.007215
256,1272305.313022,74286.000000,93361.940907
512,884346.892706,38158.000000,144149.083875
1024,808072.966423,36750.000000,73829.583508
2048,1340970.716591,104717.000000,400636.615918
4096,2033463.211959,173567.000000,267313.993278
8192,1348511.698838,113578.000000,261110.367176
16384,1274737.030197,71949.000000,325615.579357
32768,627337.339905,37236.000000,319033.186879
65536,304210.781512,31178.000000,0.000000
