frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,703861.605741,39594.000000,0.000000
4,651545.950403,43263.000000,0.000000
8,982212.327687,42854.000000,0.000000
16,791668.820413,38145.000000,0.000000
32,793125.294517,38145.000000,0.000000
64,988460.709010,42335.000000,0.000000
128,965012.595039,41407.000000,0.000000
256,1154687.714483,41257.000000,0.000000
512,900815.296600,43303.000000,0.000000
1024,996888.362110,41184.000000,0.000000
2048,1328612.363284,101988.000000,0.000000
4096,1947951.014006,163601.000000,0.000000
8192,1790234.359745,111621.000000,0.000000
16384,1043436.959558,38609.000000,0.000000
32768,1567728.135574,128258.000000,0.000000
65536,892757.641772,35824.000000,0.000000
