frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,714337.521322,43796.000000,0.000000
4,888431.395435,42330.000000,0.000000
8,701081.907221,44194.000000,0.000000
16,988582.582537,40724.000000,0.000000
32,1011058.317120,42128.000000,0.000000
64,1140777.924054,42330.000000,0.000000
128,1359716.862194,109954.000000,0.000000
256,1241178.275126,59649.000000,0.000000
512,1051448.396350,47917.000000,0.000000
1024,1011310.004020,51172.000000,0.000000
2048,1094762.903748,50703.000000,0.000000
4096,1080870.438375,57260.000000,0.000000
8192,1197032.042479,81001.000000,0.000000
16384,754093.811695,41415.000000,0.000000
32768,2264111.825953,247480.000000,0.000000
65536,2499473.115135,193388.000000,0.000000
