frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,473941.248392,44192.000000,593.190526
4,765040.849170,41402.000000,1253.177162
8,846069.311349,42409.000000,65.946948
16,1053908.734484,42336.000000,50974.687493
32,1215578.687289,55153.000000,4780.282628
64,1153986.093631,50491.000000,72405.304536
128,1042950.097638,40482.000000,70621.945491
256,965099.435754,47927.000000,90474.678491
512,1322148.490337,80238.000000,120227.311519
1024,2128002.435187,212967.000000,393855.984687
2048,867211.746661,41866.000000,123069.649914
4096,976259.984109,43725.000000,160101.118922
8192,694651.094800,42337.000000,284079.924678
16384,960234.404109,43093.000000,483006.962349
32768,1275512.990080,108331.000000,752791.035449
65536,1095842.653401,40523.000000,564235.707637
