frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,820370.497828,33561.000000,16758.057196
4,1064408.887799,32581.000000,549.780865
8,528148.273075,31643.000000,28388.131129
16,812595.073197,33497.000000,27481.554814
32,1057164.197770,34728.000000,1209.613161
64,935033.665198,37826.000000,33831.894079
128,1493219.121227,119753.000000,88578.102638
256,952345.938073,49022.000000,101721.945779
512,929597.494685,33678.000000,88188.895690
1024,829739.498368,37564.000000,134206.069647
2048,565088.924324,32113.000000,57871.067348
4096,832131.790360,32641.000000,141289.026626
8192,2192277.127133,182966.000000,320761.606370
16384,2820168.422660,154846.000000,2519298.353222
32768,3804295.823181,247767.000000,2686624.297246
65536,2679125.601783,194938.000000,1104317.515751
