frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,765802.956779,35378.000000,92.092345
4,660799.360901,33040.000000,115.849040
8,749226.842338,38149.000000,31032.225412
16,806487.479432,32627.000000,1816.928727
32,380174.851067,33040.000000,1972.763290
64,1171449.197945,42467.000000,47237.834233
128,1021846.790536,35850.000000,34376.528737
256,1278729.874664,126125.000000,95025.663697
512,1377394.379353,97239.000000,264171.556381
1024,1462483.039472,125519.000000,198591.513200
2048,999231.033612,44795.000000,235571.205027
4096,819968.949073,34888.000000,110750.497313
8192,784069.103383,34429.000000,319372.738497
16384,1751379.931784,99356.000000,1072876.800522
32768,3249692.776445,191216.000000,2010228.637154
65536,407615.275058,26998.000000,0.000000
