frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,371022.735762,40952.000000,117.153745
4,900797.636830,44667.000000,6381.575589
8,684363.755903,40946.000000,31.000000
16,811966.837609,42375.000000,157.917700
32,1099170.789215,41898.000000,43556.667320
64,1025255.490799,50252.000000,26018.210526
128,850989.476501,45125.000000,50102.026436
256,1084906.102395,43271.000000,77469.055480
512,1720165.132267,151047.000000,113638.076700
1024,1116909.023491,43735.000000,47363.875612
2048,972549.649088,40027.000000,241803.412695
4096,1047927.436333,42042.000000,308735.247890
8192,1129751.242089,46073.000000,382075.783847
16384,1806175.734011,144460.000000,441361.840371
32768,715711.554439,46999.000000,428645.259546
65536,1249194.760239,79926.000000,602184.780442
