frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,317612.712102,40952.000000,0.000000
4,849665.651567,40479.000000,0.000000
8,439254.788930,45124.000000,0.000000
16,776069.239368,36793.000000,0.000000
32,699761.543614,37686.000000,0.000000
64,849513.894354,39082.000000,0.000000
128,751218.679947,38149.000000,0.000000
256,1419826.500583,140488.000000,0.000000
512,1536154.835507,139787.000000,0.000000
1024,1224072.927473,79989.000000,0.000000
2048,1139592.207465,37262.000000,0.000000
4096,1247195.035489,85685.000000,0.000000
8192,1205993.076774,53000.000000,0.000000
16384,1743588.044880,141477.000000,0.000000
32768,742650.407777,39575.000000,0.000000
65536,3615829.917794,263310.000000,0.000000
