frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,784259.570803,33969.000000,0.000000
4,571620.731450,32097.000000,0.000000
8,675032.260629,35829.000000,0.000000
16,884865.959354,31642.000000,0.000000
32,944581.220019,33054.000000,0.000000
64,1096394.399796,56485.000000,0.000000
128,960661.961423,31641.000000,0.000000
256,1252574.582632,114519.000000,0.000000
512,757508.849576,32097.000000,0.000000
1024,1042452.557157,38339.000000,0.000000
2048,1089305.013433,36829.000000,0.000000
4096,922635.955274,33048.000000,0.000000
8192,534689.964219,33033.000000,0.000000
16384,830458.920722,31636.000000,0.000000
32768,949769.304110,33453.000000,0.000000
65536,7488990.425079,284032.000000,0.000000
