frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,817354.127793,42796.000000,34.510868
4,874044.579209,47471.000000,25394.865367
8,783379.497866,43777.000000,29186.449544
16,523680.303674,41869.000000,403.876219
32,987649.577120,45131.000000,25151.164983
64,1206772.767832,43268.000000,52885.645945
128,1130813.627784,47965.000000,77757.106756
256,1211833.476120,43319.000000,113672.271245
512,1320697.265729,96579.000000,166931.616939
1024,1006465.644392,42840.000000,147769.930950
2048,1571916.074993,129421.000000,239556.735088
4096,2157113.533670,195395.000000,593107.953621
8192,798002.560849,44682.000000,166700.262582
16384,1040984.852824,43126.000000,329099.819216
32768,2436287.469599,173401.000000,908189.724112
65536,1779185.938218,109627.000000,1625218.151769
