frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,723579.802423,41471.000000,506.503702
4,813857.517421,43947.000000,24.000000
8,766733.998102,40006.000000,433.779898
16,910076.834529,39103.000000,55339.602429
32,1108105.208473,53318.000000,250.033998
64,1145928.265276,44195.000000,62988.694184
128,1110757.208223,40550.000000,49470.387536
256,1288558.914436,104117.000000,54707.052050
512,1300913.716610,67760.000000,74373.452535
1024,1182392.111789,53640.000000,146315.362731
2048,1253873.889137,49009.000000,160029.543307
4096,1600128.897280,156613.000000,251629.785721
8192,1757245.364398,133993.000000,306796.872751
16384,635863.358947,40959.000000,349913.826203
32768,761639.105925,45878.000000,499299.460036
65536,2742810.666720,223941.000000,1988962.162772
