frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,733794.203826,32304.000000,0.000000
4,959387.169379,34423.000000,0.000000
8,790716.554523,32630.000000,0.000000
16,865589.995573,33310.000000,0.000000
32,804345.256215,33529.000000,0.000000
64,895415.770468,33623.000000,0.000000
128,921674.121393,33556.000000,0.000000
256,1193170.599909,91219.000000,0.000000
512,948906.671134,32099.000000,0.000000
1024,1089549.408739,36971.000000,0.000000
2048,913597.700578,32617.000000,0.000000
4096,1050279.330395,46510.000000,0.000000
8192,937789.372304,40008.000000,0.000000
16384,572159.185241,34443.000000,0.000000
32768,3024879.536886,236618.000000,0.000000
65536,2672669.751933,177405.000000,0.000000
