frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,900531.874841,42818.000000,22796.119253
4,779329.535083,46077.000000,263.704380
8,790105.221698,41890.000000,2041.474222
16,849304.331989,43670.000000,236.590363
32,800032.725434,43758.000000,29014.989781
64,1304697.085415,92176.000000,50018.689107
128,1895480.619121,171982.000000,52175.238984
256,754521.206129,45388.000000,85330.627292
512,789182.425492,41473.000000,58249.265952
1024,1297078.312581,78842.000000,234538.894568
2048,1660455.790249,139435.000000,581145.060808
4096,1336796.950160,94996.000000,207433.291067
8192,1147592.290133,47221.000000,387808.906856
16384,1823214.481490,173387.000000,1051664.721725
32768,1413185.654282,107237.000000,417462.077733
65536,4275503.729681,240139.000000,3438460.369301
