frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,632597.941456,36288.000000,2867.347729
4,623055.927184,37684.000000,109.558204
8,816575.275009,36347.000000,21407.245759
16,238328.247014,30261.000000,156.952222
32,916197.981408,38694.000000,633.431133
64,834434.554415,38656.000000,59245.744505
128,1230867.365954,80686.000000,33927.073805
256,1167472.217837,57358.000000,25802.758767
512,1205665.938719,85108.000000,80101.400219
1024,1639000.352773,165162.000000,113941.925638
2048,468511.809768,35373.000000,169135.879050
4096,1097032.045197,38262.000000,332794.281727
8192,783931.053729,38160.000000,241552.927761
16384,914541.948274,40966.000000,298083.294332
32768,2078903.744479,137095.000000,1602468.055433
65536,1445601.184496,122472.000000,1086540.039868
