frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,739110.801282,41867.000000,22348.171133
4,565261.069251,45613.000000,231.138487
8,657783.807047,39539.000000,73.000000
16,816775.737794,43950.000000,25968.741864
32,1141906.378172,44663.000000,42676.084755
64,1067449.301397,42799.000000,1489.739910
128,1172814.451840,43741.000000,58866.610927
256,1541110.857828,138057.000000,104931.955576
512,1266400.210342,82102.000000,128987.945045
1024,1481462.019832,116771.000000,146645.023611
2048,1577291.485532,129993.000000,178907.827973
4096,1762954.578343,161433.000000,238183.613853
8192,1225764.112797,65444.000000,622221.895209
16384,2437957.630775,173367.000000,1872832.592919
32768,1132493.474640,40591.000000,462576.563622
65536,3259823.177666,266008.000000,2635439.136468
