arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
28,8.500000,262144,42521847.495299
28,9.800000,32768,61761109.762864
28,12.400000,4096,92546029.054921
28,18.900000,512,168673392.675670
28,56.300000,64,284466424.637099
28,60.000000,12,293547032.300693
28,60.000000,18,283974548.719159
28,60.000000,24,272134959.748281
