arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
20,8.500000,262144,64197794.444207
20,9.800000,32768,84026399.806788
20,12.400000,4096,121009395.269700
20,18.900000,512,200142095.438691
20,56.300000,64,315048765.325754
20,60.000000,12,324289931.019178
20,60.000000,18,313999121.265134
20,60.000000,24,298855538.580071
