arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
20,8.500000,262144,64113962.017830
20,9.800000,32768,86745081.068630
20,12.400000,4096,120104007.692549
20,18.900000,512,196655986.374082
20,56.300000,64,314971137.280152
20,60.000000,12,324058571.716350
20,60.000000,18,311198363.164978
20,60.000000,24,299704761.099649
