arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
32,8.500000,262144,35513462.017894
32,9.800000,32768,47435268.179430
32,12.400000,4096,81297966.749610
32,18.900000,512,151812604.579457
32,56.300000,64,263854913.420090
32,60.000000,12,277860475.012358
32,60.000000,18,266824154.706839
32,60.000000,24,251406517.893288
