arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
38,8.500000,262144,20105686.643587
38,9.800000,32768,32411617.728741
38,12.400000,4096,61171246.602706
38,18.900000,512,130052904.339825
38,56.300000,64,231698727.122421
38,60.000000,12,248069895.989387
38,60.000000,18,237498769.600178
38,60.000000,24,224072838.815843
