arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
22,8.500000,262144,58610904.964645
22,9.800000,32768,76292217.044165
22,12.400000,4096,115724242.127320
22,18.900000,512,189344626.559737
22,56.300000,64,306443840.404107
22,60.000000,12,317082253.672141
22,60.000000,18,306146023.380571
22,60.000000,24,290649089.254063
