arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
32,8.500000,262144,30067970.846387
32,9.800000,32768,47480721.164860
32,12.400000,4096,82015825.389816
32,18.900000,512,150468539.559920
32,56.300000,64,266125122.075663
32,60.000000,12,276091422.990732
32,60.000000,18,267311212.696924
32,60.000000,24,250526039.398687
