arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
24,8.500000,262144,53765195.789138
24,9.800000,32768,71911756.299240
24,12.400000,4096,107605543.535419
24,18.900000,512,182077566.821688
24,56.300000,64,298527523.953397
24,60.000000,12,310003757.634405
24,60.000000,18,299209227.275474
24,60.000000,24,285264662.542026
