arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
38,8.500000,262144,18817580.869346
38,9.800000,32768,36240298.672539
38,12.400000,4096,62443861.441277
38,18.900000,512,128217883.939206
38,56.300000,64,232564058.944155
38,60.000000,12,246918828.401955
38,60.000000,18,236243910.619823
38,60.000000,24,224987899.297775
