arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
26,8.500000,262144,46876461.787812
26,9.800000,32768,65672674.472274
26,12.400000,4096,101223080.906368
26,18.900000,512,177706028.423775
26,56.300000,64,290987620.697866
26,60.000000,12,301969896.186224
26,60.000000,18,292261843.500250
26,60.000000,24,279239023.761997
