arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
34,8.500000,262144,28663310.714295
34,9.800000,32768,40769470.293934
34,12.400000,4096,74773825.539264
34,18.900000,512,142731163.534945
34,56.300000,64,254408292.783588
34,60.000000,12,267688000.406059
34,60.000000,18,257329712.642665
34,60.000000,24,243684942.671285
