arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
20,8.500000,262144,67381889.807925
20,9.800000,32768,85845730.583430
20,12.400000,4096,122721092.738646
20,18.900000,512,198843425.161898
20,56.300000,64,315652892.659514
20,60.000000,12,325296018.124587
20,60.000000,18,313513909.201979
20,60.000000,24,300430277.554726
