arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
38,8.500000,262144,18929578.905646
38,9.800000,32768,34318531.868652
38,12.400000,4096,65527860.620544
38,18.900000,512,130634847.579339
38,56.300000,64,230643818.782000
38,60.000000,12,246853358.766550
38,60.000000,18,236830719.120335
38,60.000000,24,226082694.304049
