arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
32,8.500000,262144,31090723.404257
32,9.800000,32768,49408716.314425
32,12.400000,4096,82299637.030201
32,18.900000,512,147874169.748942
32,56.300000,64,263443108.667650
32,60.000000,12,277122313.611484
32,60.000000,18,266411244.981866
32,60.000000,24,252385630.798149
