arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
36,8.500000,262144,23917546.017586
36,9.800000,32768,36997444.267101
36,12.400000,4096,72267831.093955
36,18.900000,512,131747933.552831
36,56.300000,64,241739082.747756
36,60.000000,12,256080025.795755
36,60.000000,18,246021074.972992
36,60.000000,24,237290056.434321
