arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
26,8.500000,262144,48621535.979644
26,9.800000,32768,65346722.629112
26,12.400000,4096,100993232.504044
26,18.900000,512,178606085.499696
26,56.300000,64,291128318.316764
26,60.000000,12,302126410.251151
26,60.000000,18,291362198.826690
26,60.000000,24,275002637.214426
