arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
30,8.500000,262144,36914144.167741
30,9.800000,32768,53497742.143243
30,12.400000,4096,85569586.112293
30,18.900000,512,161000632.339616
30,56.300000,64,274616892.297170
30,60.000000,12,288073383.452418
30,60.000000,18,276857323.214710
30,60.000000,24,261882506.193653
