arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
32,8.500000,262144,29066220.901239
32,9.800000,32768,49405143.381052
32,12.400000,4096,81844310.539883
32,18.900000,512,151279128.116485
32,56.300000,64,264070725.615115
32,60.000000,12,276586155.957554
32,60.000000,18,266072821.955029
32,60.000000,24,251873343.459850
