arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
40,8.500000,262144,16049444.669058
40,9.800000,32768,28707374.429536
40,12.400000,4096,57186432.400502
40,18.900000,512,120360816.054908
40,56.300000,64,221903352.060157
40,60.000000,12,239068712.476863
40,60.000000,18,224746483.798437
40,60.000000,24,216152740.023479
