arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
30,8.500000,262144,38125336.289208
30,9.800000,32768,53092872.425159
30,12.400000,4096,88772986.135421
30,18.900000,512,160585967.109707
30,56.300000,64,275867012.233868
30,60.000000,12,287134218.968286
30,60.000000,18,276309364.141153
30,60.000000,24,260246007.939395
