arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
40,8.500000,262144,17160179.104080
40,9.800000,32768,25725156.856547
40,12.400000,4096,55374015.821039
40,18.900000,512,123412936.442208
40,56.300000,64,218165561.015731
40,60.000000,12,235930820.013945
40,60.000000,18,228648081.691669
40,60.000000,24,215785549.861974
